,speaker,timestamp,words,tags,highlight,timelink 
,Ed Senn '79,  00:59:39, My time at Grinnell provided a very strong foundation for my future career and provided me  with the skill sets necessary to navigate a changing career. Some people‚ you know‚ come into  college and they know they want to be a dermatologist. And they go straight to be a  dermatologist. That wasn't my career path. Some people come into college and it go‚ you know‚  after college it goes one way and then another.  
,Ed Senn '79,  01:00:27, And it comes back and goes back and forth‚ you know. Sometimes it's important to find out what  you don't like‚ in addition to finding something that you do like. Grinnell provided the necessary  skill sets‚ the ability to read and write‚ and think and analyze‚ in addition to having a strong set of  friends.  
,Ed Senn '79,  01:01:08, And some of my best friends are my college cohorts. We just celebrated our 45th reunion with  over 70 of our classmates back. You know‚ I was best man at my‚ one of my college roommate’s  wedding.  
,Ed Senn '79,  01:01:26, Our classmates came together to establish a student research fund in memory of Georgia Dentel‚  which over 35 of my classmates contributed‚ or pledged over a hundred and $25000 to endow  this student research fund‚ for the future.  
,Ed Senn '79,  01:02:02, Which will be‚ led‚ if you will or administered by the history Department of Women and gender  Studies program in the librarian. So the ability to persuade or to end or lead.  
,Ed Senn '79,  01:02:24, Leadership skills were generated‚ nurtured at Grinnell. My career has exceeded my wildest  expectations. And‚ you know‚ from a biology major to‚ you know‚ being a legislative director for  a member of Congress from Iowa on Capitol Hill in the 1980s. And working on the energy and  commerce committee‚ and working on the Clean Air Act authorization‚ wasn't in my planning  when I was at Grinnell‚ nor ending up in corporate America for over 27 years to dealing public   policy issues.  
,Ed Senn '79,  01:03:17, But‚ Grinnell provided a nurturing and instructive atmosphere to be able to‚ to succeed in life  and to have fun.  
,Ed Senn '79,  01:03:50, To learn‚ and to continue to try to help the college and‚ for students and faculty and staff‚ be  successful for the next generation.  
,Bowen Wei '25,  01:04:07, Yeah‚ so‚ and I've been wondering what motivates you to work as the campaign field director for  John Anderson‚ after your graduation straight after your graduation.  
,Ed Senn '79,  01:04:40, Well‚ after graduation‚ I was in Boston‚ trying to decide whether I wanted. I had applied to  medical school that didn't get in‚ thank goodness. And I was working at a hospital‚ as a ward  clerk unit secretary for coronary care unit and medical intensive care units. And was trying to  decide whether I wanted to go to law school‚ graduate school or reapply for medical school.  
,Ed Senn '79,  01:05:19, And I had a friend from college who was involved more in politics than I was‚ writeto me. We  wrote letters in those days‚ it was sort of like free cell phones. And‚ he was volunteering for the  John Anderson for President campaign in Iowa.  
,Ed Senn '79,  01:05:41, And this was in the 1980 primary season. And‚ I wrote him back and said‚ Well‚ he's a  Republican‚ and my college classmate wrote back and said‚ no no no‚ check out his positions.  He's‚ he's really‚ he's really sharp or he's really good or he's not what you're expecting. So I  checked it out.  
,Ed Senn '79,  01:06:03, And I really didn't like his positions‚ agreed with him and started volunteering. Since I worked at   the hospital from three to eleven‚ I can volunteer from ten until two. And‚ he was for the  republican primary in Massachusetts‚ and he came in second‚ which was‚ we considered a moral  victory. And then he decided to run for as an independent‚ and so we rebrought the campaign  workers together‚ cause you had to do ballot access‚ and we had to‚ you know‚ get certain  number of signatures to get him on the ballot. And I was in the field organization‚ and we got  him on the ballot and then I interviewed‚ and they hired me to be a field organizer.  
,Ed Senn '79,  01:06:54, Which meant I had to leave the hospital‚ so I resigned from the hospital. And then they sent me  to Austin‚ Texas on 1 June‚ 1980‚ and said that I had 30 days to get 25000 verified signatures out  of the city of Austin.  
,Ed Senn '79,  01:07:14, And‚ you know‚ I'm 20 something and it's Austin‚ Texas and it's June. And so‚ I used sort of the  skill sets from‚ actually from being a forum desk attendant under the direction of Ms. Jenny  Erickson.  
,Ed Senn '79,  01:07:35, Look at the problem‚ figure out a plan‚ execute the plan. And so it's sort of like‚ ok‚ 25000  signatures‚ it's hot. So‚ if you were under the age‚ my plan was if you're under the age of 40‚ you  got a clipboard and you go out to swimming pools‚ air conditioned‚ you know‚ movie theaters‚  malls and‚ developed the teams to do that. And if you were over the age of 40‚ you were in an air  conditioned room and you had the micro film with the voter registration number‚ cause not many  people carry around their voter registration card. So you'd go out to the air conditioned places or  the cool or the swimming pool‚ get the signatures.  
,Ed Senn '79,  01:08:24, And‚ come back and they would look up the numbers. And at the end of the month‚ we had  30000 verified signatures and they said we're sending you to Kansas City . I was there for about  two weeks and they sent me to Pittsburgh and I was in Pittsburgh‚ you know‚ from the beginning  of August to the campaign. They say you are gonna be the number 2 person in Pittsburgh.  
,Ed Senn '79,  01:09:01, Turn out to be one other person in Pittsburgh‚ and I was her assistant. And her‚I mean‚ I was in  charge of valid access. Organization‚ field work‚ fundraising‚ it was just a great experience. And   from that‚ I went to Washington and turned the corner and it said‚ you know‚ congressman Tom  Tauke in Iowa. I was like‚ and went in there and was hired to be a legislative assistant that day.  And then I became the legislative director and the rest is sort of like.  
,Ed Senn '79,  01:09:42, Yeah‚ never say NO to when they asked you to do something. They want to drive the member to  the airport. Oh‚ sure‚ that's great. I'll do that.  
,Ed Senn '79,  01:09:57, And don't forget what Professor‚ my advisor when he said‚ you know‚ focus on asking the right  questions. You have problems with the right answers. Dr. Fishman was tough.  
,Ed Senn '79,  01:10:17, Tough‚ you would always look like a tough old bird. He was a tough old bird‚ but he was wise.  So focus on asking the right questions.  
,Ed Senn '79,  01:10:30, That's a long story to an interesting question. Thanks for asking.  
,Bowen Wei '25,  01:10:34, No problem. So‚ since you worked for representative Tom Tauke after graduation‚ how's your  time at Grinnell built a sort of bond between you and the state of Iowa?  
,Ed Senn '79,  01:10:54, Well‚ in my interview with the congressman for the job‚ he asked me‚ he said‚ you're not from  Iowa‚ how can you work for a member of Iowa? And I would‚ I said‚ well‚ I spent four years at  Grinnell.  
,Ed Senn '79,  01:11:13, And I said four years at Grinnell was like a lifetime in Iowa. He sort of looked at me like that‚  you know. But‚ I worked for him for ten years‚ and so I spent a lot of time in the congressional  district‚ which was essentially Northeast iowa. It didn't include Grinnell.  
,Ed Senn '79,  01:11:33, So that was ten years‚ in the state and‚ you know‚ I love Iowa. Just a wonderful‚ wonderful  place. And‚ I'll be‚ in fact‚ I'll be coming back this Thursday. I'll be riding Ragbrai‚ which is the  register's annual great bike ride across Iowa.  
,Ed Senn '79,  01:11:53, So it's in its 51st year. It's a bicycle ride across the state that started in 1972. And you would ride  ride 500 mi from the Missouri to the Mississippi‚ seven days‚ probably about 70 mi a day.  
,Ed Senn '79,  01:12:13, And this will be my 16th year in doing it and it's a wonderful way to reconnect with the state‚  and the route changes every year. Last year it came through Grinnell. We overnighted I think in  Tama.  
,Ed Senn '79,  01:12:29, But the last stop was Grinnell‚ and‚ you go about 70 mi a day‚ but you don't get on the bike 70  mi and get off. You go about 10 mi-15 mi breakfast‚ small town where do you want to get a fire  department‚ and ten more miles small town‚ the band is selling bananas. Let's get a banana‚ but  ten more miles out.  
,Ed Senn '79,  01:12:49, It's time for a piece of pie‚ you know‚ homemade pie. It's a great experience for I don't know‚  17000 20000 bike riders‚ and so you can eat pie three or four times a day‚ and it's all homemade.  It's not from Hy-Vee and it's a wonderful way to see the state and to meet people.  
,Ed Senn '79,  01:13:09, I hand out my mother's pie recipe when I ride across the state‚ and we'll have a college Jersey  college Jersey Day that‚ you know‚ they'll‚ sometimes there are‚ you know‚ 20 or 25 Grinnellians  that are riding. And we'll be wearing our scarlet and black.  
,Ed Senn '79,  01:13:32, Actually I'm gonna be‚ I think‚ I'm gonna go to the bookstore on Friday morning to buy one of  the new Jerseys‚ new cycling Jerseys that the bookstore’s selling. So if you want to grab a cup of   coffee on Friday‚ just let me know.  
,Bowen Wei '25,  01:13:53, Yes‚ definitely I'll let you know. So since you also participated in‚ Mast Chorale of Washington  DC and currently I think at Gay Men's Chorus of Washington DC‚ did Grinnell‚ did Georgia's  Events influence you to do that?  
,Ed Senn '79,  01:14:15, No‚ I can't say George's events did that. I would probably say that my involvement in Chorale  music was more related‚ if you will‚ to my work with the celestial Sacrewood Harp Choir at  Grinnell. That you know I I'm a singer‚ I'm a base‚ and thatI was on the asked to be on the board  of board of the Master Chorale.  
,Ed Senn '79,  01:14:47, Afterwards the Gay Men’s Chorus of Washington DC. And so I enjoyed supporting choral arts  and think that it's an important part of our culture and it's a beautiful way to‚ you know‚ spend  time listening to wonderful voices. And at our reunion‚ we had a small group that got together to  resing some of the songs that we sang.  
,Bowen Wei '25,  01:15:11, Yeah‚ that sounds a lot of fun. How would you say about your inter interactions with Jenny  Erickson since you’ve mentioned her before.  
,Ed Senn '79,  01:15:25, Ms. Ericsson was my boss‚ when I was a forum desk attendant. The forum was sort of like our  camp with‚ you know‚ our student center. And the forum desk attendant was‚ oh that was the best  job on campus. I mean‚ she was an incredible boss. I think in one interview I said I learned more  from Ms. Ericsson than I did from some of my professors.  
,Ed Senn '79,  01:15:57, And I remember more of the lessons that she taught me‚ you know. Don't ask me to‚ you know‚  recite the cranial nerves. But I can tell you that‚ you know‚ before every event‚ you know‚ you  triple check the sound‚ to make sure it was working. You made sure that the mics were‚ you  know‚ were questions and answers were working. You made sure that at the end of the event‚   everything was put back in the Ms. Erickson order‚ the way it was supposed to be. You didn't  leave it for someone else.  
,Ed Senn '79,  01:16:35, If you saw something that needed to be fixed‚ fix it. If you saw something that needed to be  cleaned‚ clean it. She was very instrumental in my‚ in my entire career.  
,Ed Senn '79,  01:16:54, And I was honored to set up a scholarship in her honor‚ and my classmates and I‚ worked on  establishing the Luther and Jenny Ericsson endowed professorship in the chemistry department. I  think it's important to pay back or give back or show your love and support and appreciation for  the many people that have helped me to become what I am today.  
,Bowen Wei '25,  01:17:26, Gotcha. So to finally wrap up for this interview‚ is there anything that you would like to share  with us‚ for this interview?  
,Ed Senn '79,  01:17:44, I guess the final thing is that‚ you haven't asked why‚ I decided to work on establishing both  your map and my gift to the college in downing funds honoring Georgia Dentel. And I guess in  conclusion I would like to offer three reasons about why I've done what I did‚ to honor Georgia.  
,Ed Senn '79,  01:18:22, First is that I love history‚ and that specifically I love the history of Grinnell College‚ and  believe that the college is a very‚ very rich history‚ which should be shared. And secondly‚  Georgia Dentel was a key administrator during my years at Grinnell and had a very‚ very  distinguished career as an administrator at the college.  
,Ed Senn '79,  01:18:57, You know‚ we've talked about the various artists that she brought in and just the listing of those  artists is just going to be an incredible remembrance of the influence that she had on the campus  and on the students there.  
,Ed Senn '79,  01:19:17, And third‚ I think that her work and her history with the college should be recorded and should  be honored. And I'm glad that you and your colleague Maya are working on to establish the base  of the scholarship of her career and the impact that she had on her college. So I appreciate you’re  working on a project which we look forward to reading or seeing or learning about the results.  
,Ed Senn '79,  01:19:57, While I didn't ever meet Georgia Dentel‚ I knew who she was and the impact of her. And I think  that she would be excited‚ that you're doing a MAP. She'd be humbled. And I think that she  would be delighted that my classmates have decided to endow student research.  
,Ed Senn '79,  01:20:34, A student research fund in her memory because I think that she would probably agree that  student research skills are important for future success. Secondly‚ that developing a relationship  with the professor or professors are key for success in the future and key for an enjoyable college  experience at Grinnell. I still keep in touch with some of my professors.  
,Ed Senn '79,  01:21:05, And third‚ I think that she would be pleased that the alumni support the college and looking  back at various parts of her career in the college’s history. So thank you.  
,Bowen Wei '25,  01:21:24, Thank you very much for both participating in this interview and for founding this project. It has  been an utmost honor to interview you and be a member of this.  
,Ed Senn '79,  01:21:44, That's great research opportunity. Thank you so much.  
,Bowen Wei '25,  01:21:48, Thank you. Yep‚ would you like to have a.
